ticket_id,date,produit,catégorie,quantité,montant,client_id
T001326,2024-07-13,Soda,Boisson,3,7.65,C024
T001327,2024-03-16,Pain,Alimentaire,1,2.76,C040
T001327,2024-03-16,Fromage,Alimentaire,3,11.12,C040
T001328,2024-04-14,Fromage,Alimentaire,4,9.62,C009
T001328,2024-04-14,Lait,Alimentaire,4,13.39,C009
T001328,2024-04-14,Pain,Alimentaire,3,9.88,C009
T001329,2024-01-22,Pâtes,Alimentaire,2,7.77,C014
T001329,2024-01-22,Chips,Snack,4,10.12,C014
T001329,2024-01-22,Chocolat,Snack,3,9.44,C014
T001329,2024-01-22,Bonbons,Snack,2,6.15,C014
T001330,2024-03-14,Chocolat,Snack,2,4.2,C035
T001331,2024-01-23,Pain,Alimentaire,3,16.47,C037
T001331,2024-01-23,Pâtes,Alimentaire,2,11.47,C037
T001332,2024-01-01,Chocolat,Snack,4,7.89,C005
T001332,2024-01-01,Riz,Alimentaire,1,3.42,C005
T001333,2024-06-12,Pain,Alimentaire,1,2.67,C026
T001333,2024-06-12,Fromage,Alimentaire,1,3.27,C026
T001333,2024-06-12,Soda,Boisson,2,2.7,C026
T001333,2024-06-12,Bonbons,Snack,2,4.05,C026
T001333,2024-06-12,Chips,Snack,2,4.33,C026
T001334,2024-11-07,Fromage,Alimentaire,3,9.42,C047
T001334,2024-11-07,Bonbons,Snack,3,4.65,C047
T001335,2024-04-03,Fromage,Alimentaire,1,4.32,C044
T001335,2024-04-03,Pâtes,Alimentaire,3,7.47,C044
T001335,2024-04-03,Bonbons,Snack,1,2.22,C044
T001336,2024-01-31,Pâtes,Alimentaire,4,23.1,C027
T001336,2024-01-31,Chocolat,Snack,2,7.95,C027
T001336,2024-01-31,Riz,Alimentaire,1,2.44,C027
T001337,2024-11-16,Riz,Alimentaire,2,7.99,C002
T001338,2024-12-01,Chocolat,Snack,2,7.45,C019
T001338,2024-12-01,Fromage,Alimentaire,1,3.41,C019
T001338,2024-12-01,Bonbons,Snack,2,7.69,C019
T001339,2024-01-17,Chocolat,Snack,1,1.98,C049
T001339,2024-01-17,Fromage,Alimentaire,2,9.22,C049
T001340,2024-07-27,Bonbons,Snack,1,3.48,C027
T001341,2024-01-14,Bonbons,Snack,3,7.79,C000
T001341,2024-01-14,Chocolat,Snack,4,13.95,C000
T001341,2024-01-14,Chips,Snack,4,9.73,C000
T001342,2024-04-03,Pâtes,Alimentaire,2,4.66,C016
T001342,2024-04-03,Pain,Alimentaire,3,13.89,C016
T001342,2024-04-03,Lait,Alimentaire,1,4.35,C016
T001343,2024-10-15,Riz,Alimentaire,2,9.36,C023
T001343,2024-10-15,Pain,Alimentaire,1,2.59,C023
T001343,2024-10-15,Fromage,Alimentaire,3,7.83,C023
T001344,2024-11-12,Fromage,Alimentaire,4,10.2,C030
T001344,2024-11-12,Pain,Alimentaire,2,9.11,C030
T001344,2024-11-12,Chocolat,Snack,1,3.76,C030
T001345,2024-07-06,Chips,Snack,3,8.8,C031
T001346,2024-10-07,Pain,Alimentaire,3,16.31,C004
T001346,2024-10-07,Lait,Alimentaire,2,9.66,C004
T001347,2024-07-28,Pâtes,Alimentaire,2,5.98,C042
T001347,2024-07-28,Chocolat,Snack,3,7.35,C042
T001347,2024-07-28,Bonbons,Snack,4,13.74,C042
T001348,2024-10-31,Lait,Alimentaire,3,8.52,C019
T001348,2024-10-31,Bonbons,Snack,3,5.58,C019
T001350,2024-08-16,Chocolat,Snack,1,3.37,C011
T001350,2024-08-16,Riz,Alimentaire,2,10.62,C011
T001350,2024-08-16,Lait,Alimentaire,1,5.47,C011
T001350,2024-08-16,Fromage,Alimentaire,1,3.55,C011
T001351,2024-11-25,Bonbons,Snack,1,1.75,C044
T001351,2024-11-25,Chips,Snack,2,7.36,C044
T001352,2024-02-24,Lait,Alimentaire,1,3.14,C014
T001352,2024-02-24,Fromage,Alimentaire,1,4.62,C014
T001353,2024-04-05,Chocolat,Snack,2,3.2,C046
T001354,2024-04-19,Pâtes,Alimentaire,1,5.19,C005
T001354,2024-04-19,Pain,Alimentaire,3,17.8,C005
T001354,2024-04-19,Chips,Snack,1,2.5,C005
T001355,2024-08-15,Bonbons,Snack,4,10.15,C020
T001355,2024-08-15,Bière,Boisson,3,3.02,C020
T001355,2024-08-15,Riz,Alimentaire,1,3.98,C020
T001356,2024-10-07,Fromage,Alimentaire,4,10.65,C032
T001356,2024-10-07,Pain,Alimentaire,4,14.5,C032
T001357,2024-09-28,Chips,Snack,3,7.47,C035
T001358,2024-12-26,Pain,Alimentaire,4,13.43,C028
T001358,2024-12-26,Bonbons,Snack,3,4.53,C028
T001358,2024-12-26,Riz,Alimentaire,2,7.27,C028
T001359,2024-05-15,Chips,Snack,4,10.08,C012
T001360,2024-03-23,Riz,Alimentaire,3,8.6,C024
T001360,2024-03-23,Lait,Alimentaire,3,17.38,C024
T001360,2024-03-23,Chocolat,Snack,4,15.06,C024
T001360,2024-03-23,Chips,Snack,4,12.02,C024
T001360,2024-03-23,Pâtes,Alimentaire,2,7.32,C024
T001361,2024-05-16,Fromage,Alimentaire,3,14.03,C004
T001362,2024-05-29,Bonbons,Snack,4,8.0,C000
T001362,2024-05-29,Lait,Alimentaire,3,12.9,C000
T001362,2024-05-29,Fromage,Alimentaire,3,6.18,C000
T001364,2024-05-01,Pâtes,Alimentaire,2,7.22,C011
T001365,2024-11-23,Bonbons,Snack,1,2.58,C039
T001366,2024-07-22,Soda,Boisson,3,3.22,C000
T001366,2024-07-22,Eau,Boisson,3,6.3,C000
T001367,2024-01-03,Pain,Alimentaire,1,4.85,C015
T001368,2024-04-12,Pain,Alimentaire,4,10.29,C017
T001369,2024-07-15,Fromage,Alimentaire,1,2.83,C036
T001369,2024-07-15,Riz,Alimentaire,1,2.38,C036
T001369,2024-07-15,Chocolat,Snack,2,6.07,C036
T001369,2024-07-15,Eau,Boisson,2,5.1,C036
T001369,2024-07-15,Jus,Boisson,3,5.79,C036
T001370,2024-06-02,Bonbons,Snack,1,1.81,C021
T001370,2024-06-02,Chips,Snack,3,8.64,C021
T001370,2024-06-02,Eau,Boisson,3,8.71,C021
T001370,2024-06-02,Fromage,Alimentaire,4,9.0,C021
T001371,2024-07-31,Jus,Boisson,4,6.16,C006
T001372,2024-03-02,Pain,Alimentaire,4,18.04,C034
T001372,2024-03-02,Riz,Alimentaire,1,2.14,C034
T001372,2024-03-02,Pâtes,Alimentaire,4,8.3,C034
T001372,2024-03-02,Lait,Alimentaire,3,14.04,C034
T001373,2024-09-06,Chips,Snack,4,15.93,C042
T001374,2024-11-18,Lait,Alimentaire,2,4.31,C042
T001375,2024-02-28,Lait,Alimentaire,3,18.0,C022
T001376,2024-06-10,Pain,Alimentaire,1,4.83,C037
T001377,2024-02-15,Fromage,Alimentaire,1,4.3,C047
T001379,2024-01-27,Chips,Snack,1,2.48,C013
T001379,2024-01-27,Riz,Alimentaire,2,11.58,C013
T001379,2024-01-27,Chocolat,Snack,1,2.21,C013
T001379,2024-01-27,Bonbons,Snack,3,8.69,C013
T001380,2024-06-24,Pain,Alimentaire,3,8.48,C010
T001381,2024-06-06,Chips,Snack,2,5.14,C001
T001381,2024-06-06,Fromage,Alimentaire,3,16.95,C001
T001381,2024-06-06,Chocolat,Snack,4,11.96,C001
T001381,2024-06-06,Lait,Alimentaire,3,7.88,C001
T001382,2024-10-10,Pâtes,Alimentaire,1,3.11,C017
T001383,2024-06-15,Chips,Snack,1,3.71,C047
T001383,2024-06-15,Jus,Boisson,3,7.94,C047
T001383,2024-06-15,Soda,Boisson,2,3.67,C047
T001383,2024-06-15,Chocolat,Snack,4,6.76,C047
T001383,2024-06-15,Bonbons,Snack,2,4.01,C047
T001383,2024-06-15,Lait,Alimentaire,4,15.58,C047
T001384,2024-09-21,Pâtes,Alimentaire,4,15.51,C004
T001384,2024-09-21,Chips,Snack,3,10.73,C004
T001384,2024-09-21,Fromage,Alimentaire,3,8.89,C004
T001385,2024-03-20,Pâtes,Alimentaire,1,5.3,C045
T001386,2024-11-23,Lait,Alimentaire,1,2.86,C005
T001386,2024-11-23,Chocolat,Snack,1,2.28,C005
T001386,2024-11-23,Pâtes,Alimentaire,1,3.67,C005
T001387,2024-06-12,Fromage,Alimentaire,3,9.81,C025
T001387,2024-06-12,Bière,Boisson,1,1.19,C025
T001387,2024-06-12,Riz,Alimentaire,3,13.67,C025
T001387,2024-06-12,Pâtes,Alimentaire,2,9.58,C025
T001388,2024-09-12,Fromage,Alimentaire,3,8.92,C030
T001388,2024-09-12,Bonbons,Snack,4,7.41,C030
T001389,2024-10-21,Bonbons,Snack,1,3.25,C003
T001389,2024-10-21,Chips,Snack,1,3.83,C003
T001390,2024-04-25,Pâtes,Alimentaire,3,15.33,C041
T001390,2024-04-25,Fromage,Alimentaire,3,6.99,C041
T001390,2024-04-25,Chips,Snack,3,9.93,C041
T001391,2024-09-09,Chips,Snack,2,6.13,C008
T001391,2024-09-09,Bonbons,Snack,3,7.96,C008
T001391,2024-09-09,Pâtes,Alimentaire,1,4.84,C008
T001392,2024-12-16,Chips,Snack,4,6.45,C007
T001393,2024-09-15,Lait,Alimentaire,4,9.04,C008
T001394,2024-08-06,Pain,Alimentaire,3,15.43,C007
T001394,2024-08-06,Pâtes,Alimentaire,1,4.04,C007
T001394,2024-08-06,Jus,Boisson,4,5.56,C007
T001394,2024-08-06,Chips,Snack,3,7.65,C007
T001394,2024-08-06,Fromage,Alimentaire,3,8.22,C007
T001395,2024-09-30,Pain,Alimentaire,4,18.82,C024
T001395,2024-09-30,Bonbons,Snack,3,11.82,C024
T001395,2024-09-30,Chips,Snack,2,4.91,C024
T001395,2024-09-30,Lait,Alimentaire,1,5.19,C024
T001396,2024-09-28,Riz,Alimentaire,1,5.18,C032
T001396,2024-09-28,Chips,Snack,2,7.7,C032
T001396,2024-09-28,Pâtes,Alimentaire,4,19.33,C032
T001397,2024-12-24,Chips,Snack,2,5.95,C027
T001397,2024-12-24,Riz,Alimentaire,4,20.71,C027
T001397,2024-12-24,Fromage,Alimentaire,4,20.59,C027
T001398,2024-08-12,Pain,Alimentaire,4,14.06,C009
T001399,2024-01-18,Pain,Alimentaire,4,11.38,C041
T001400,2024-03-26,Lait,Alimentaire,3,13.87,C040
T001400,2024-03-26,Fromage,Alimentaire,2,4.34,C040
T001401,2024-06-18,Chocolat,Snack,2,4.61,C006
T001403,2024-03-19,Riz,Alimentaire,1,3.65,C046
T001403,2024-03-19,Lait,Alimentaire,3,12.65,C046
T001404,2024-07-14,Pain,Alimentaire,1,4.31,C033
T001404,2024-07-14,Riz,Alimentaire,4,23.91,C033
T001404,2024-07-14,Fromage,Alimentaire,4,20.52,C033
T001404,2024-07-14,Eau,Boisson,3,8.69,C033
T001405,2024-02-27,Lait,Alimentaire,1,3.02,C026
T001405,2024-02-27,Pâtes,Alimentaire,2,7.86,C026
T001406,2024-10-25,Chocolat,Snack,2,5.62,C010
T001406,2024-10-25,Bonbons,Snack,2,7.33,C010
T001406,2024-10-25,Chips,Snack,3,10.53,C010
T001407,2024-07-31,Chips,Snack,2,5.08,C012
T001407,2024-07-31,Lait,Alimentaire,2,10.36,C012
T001407,2024-07-31,Bière,Boisson,4,10.98,C012
T001407,2024-07-31,Pâtes,Alimentaire,4,10.95,C012
T001407,2024-07-31,Jus,Boisson,4,11.36,C012
T001408,2024-05-24,Lait,Alimentaire,4,23.49,C037
T001408,2024-05-24,Chips,Snack,3,7.42,C037
T001408,2024-05-24,Bonbons,Snack,3,6.76,C037
T001408,2024-05-24,Fromage,Alimentaire,4,15.7,C037
T001408,2024-05-24,Riz,Alimentaire,2,4.98,C037
T001409,2024-06-21,Chips,Snack,4,9.75,C002
T001409,2024-06-21,Eau,Boisson,2,5.84,C002
T001410,2024-04-10,Chips,Snack,4,9.75,C027
T001410,2024-04-10,Chocolat,Snack,4,8.53,C027
T001410,2024-04-10,Bonbons,Snack,3,6.93,C027
T001412,2024-07-07,Chips,Snack,1,2.06,C035
T001412,2024-07-07,Pâtes,Alimentaire,2,6.16,C035
T001413,2024-07-26,Eau,Boisson,3,4.28,C024
T001413,2024-07-26,Pain,Alimentaire,2,6.28,C024
T001413,2024-07-26,Bière,Boisson,3,6.39,C024
T001413,2024-07-26,Fromage,Alimentaire,2,6.87,C024
T001413,2024-07-26,Soda,Boisson,2,2.86,C024
T001413,2024-07-26,Chocolat,Snack,4,9.76,C024
T001414,2024-08-12,Chips,Snack,4,13.22,C036
T001414,2024-08-12,Pain,Alimentaire,3,12.47,C036
T001415,2024-12-11,Pâtes,Alimentaire,1,3.72,C031
T001415,2024-12-11,Chips,Snack,1,2.83,C031
T001415,2024-12-11,Pain,Alimentaire,3,7.18,C031
T001416,2024-11-16,Lait,Alimentaire,2,4.47,C048
T001416,2024-11-16,Riz,Alimentaire,4,11.85,C048
T001417,2024-09-08,Lait,Alimentaire,2,10.89,C031
T001420,2024-10-26,Pâtes,Alimentaire,1,3.62,C035
T001420,2024-10-26,Lait,Alimentaire,3,10.01,C035
T001420,2024-10-26,Riz,Alimentaire,4,20.26,C035
T001420,2024-10-26,Chips,Snack,3,6.49,C035
T001421,2024-03-09,Riz,Alimentaire,4,22.71,C008
T001422,2024-06-22,Riz,Alimentaire,3,12.86,C033
T001422,2024-06-22,Chocolat,Snack,3,9.94,C033
T001423,2024-11-09,Bonbons,Snack,1,3.95,C024
T001423,2024-11-09,Riz,Alimentaire,3,11.52,C024
T001423,2024-11-09,Pain,Alimentaire,3,11.46,C024
T001425,2024-03-12,Bonbons,Snack,2,7.56,C002
T001425,2024-03-12,Pâtes,Alimentaire,1,2.17,C002
T001425,2024-03-12,Fromage,Alimentaire,1,3.9,C002
T001425,2024-03-12,Lait,Alimentaire,3,10.22,C002
T001426,2024-04-19,Chips,Snack,2,4.08,C034
T001426,2024-04-19,Fromage,Alimentaire,3,16.28,C034
T001426,2024-04-19,Chocolat,Snack,3,7.7,C034
T001427,2024-10-25,Bonbons,Snack,1,1.92,C028
T001427,2024-10-25,Fromage,Alimentaire,3,11.81,C028
T001428,2024-02-15,Pâtes,Alimentaire,2,9.3,C011
T001428,2024-02-15,Riz,Alimentaire,3,7.07,C011
T001429,2024-12-07,Pâtes,Alimentaire,3,7.31,C000
T001430,2024-07-20,Pâtes,Alimentaire,2,6.04,C009
T001430,2024-07-20,Chips,Snack,4,9.57,C009
T001430,2024-07-20,Lait,Alimentaire,2,9.9,C009
T001430,2024-07-20,Riz,Alimentaire,3,9.92,C009
T001431,2024-11-12,Fromage,Alimentaire,1,5.9,C001
T001431,2024-11-12,Pain,Alimentaire,4,23.61,C001
T001431,2024-11-12,Chocolat,Snack,4,15.77,C001
T001431,2024-11-12,Riz,Alimentaire,3,9.92,C001
T001432,2024-08-15,Chips,Snack,1,2.78,C020
T001433,2024-09-27,Riz,Alimentaire,4,9.46,C001
T001434,2024-12-26,Riz,Alimentaire,4,17.99,C023
T001434,2024-12-26,Pain,Alimentaire,3,16.07,C023
T001435,2024-05-21,Fromage,Alimentaire,3,16.16,C049
T001436,2024-03-26,Lait,Alimentaire,2,5.36,C006
T001436,2024-03-26,Chocolat,Snack,2,7.1,C006
T001436,2024-03-26,Pâtes,Alimentaire,1,4.79,C006
T001437,2024-03-07,Riz,Alimentaire,2,11.05,C045
T001438,2024-07-26,Pâtes,Alimentaire,4,10.57,C014
T001439,2024-07-24,Eau,Boisson,4,5.41,C003
T001439,2024-07-24,Bonbons,Snack,3,7.91,C003
T001440,2024-08-20,Soda,Boisson,4,8.17,C016
T001440,2024-08-20,Pain,Alimentaire,2,7.47,C016
T001442,2024-08-21,Pain,Alimentaire,1,5.6,C028
T001443,2024-08-01,Pâtes,Alimentaire,1,3.42,C020
T001443,2024-08-01,Jus,Boisson,1,2.31,C020
T001443,2024-08-01,Chips,Snack,2,5.35,C020
T001443,2024-08-01,Lait,Alimentaire,3,7.81,C020
T001444,2024-11-14,Pain,Alimentaire,3,15.61,C034
T001444,2024-11-14,Bonbons,Snack,4,8.64,C034
T001445,2024-02-11,Pâtes,Alimentaire,2,8.25,C031
T001445,2024-02-11,Chocolat,Snack,2,3.13,C031
T001445,2024-02-11,Bonbons,Snack,2,7.26,C031
T001446,2024-05-11,Pain,Alimentaire,2,7.24,C013
T001446,2024-05-11,Lait,Alimentaire,4,12.36,C013
T001447,2024-01-30,Chips,Snack,2,4.64,C003
T001447,2024-01-30,Pain,Alimentaire,1,4.67,C003
T001448,2024-06-27,Lait,Alimentaire,2,4.11,C018
T001448,2024-06-27,Pâtes,Alimentaire,2,5.3,C018
T001448,2024-06-27,Fromage,Alimentaire,2,4.57,C018
T001449,2024-07-17,Riz,Alimentaire,2,7.55,C027
T001449,2024-07-17,Lait,Alimentaire,4,10.09,C027
T001450,2024-11-20,Fromage,Alimentaire,4,19.57,C016
T001451,2024-06-26,Bière,Boisson,4,9.86,C043
T001451,2024-06-26,Eau,Boisson,4,7.16,C043
T001452,2024-06-23,Lait,Alimentaire,1,4.41,C049
T001452,2024-06-23,Chocolat,Snack,2,5.79,C049
T001452,2024-06-23,Jus,Boisson,2,3.83,C049
T001452,2024-06-23,Pain,Alimentaire,4,20.2,C049
T001452,2024-06-23,Bonbons,Snack,3,5.44,C049
T001453,2024-07-06,Lait,Alimentaire,3,6.94,C041
T001453,2024-07-06,Jus,Boisson,3,8.43,C041
T001453,2024-07-06,Chocolat,Snack,2,3.82,C041
T001454,2024-10-29,Fromage,Alimentaire,2,8.58,C005
T001454,2024-10-29,Chocolat,Snack,1,2.96,C005
T001454,2024-10-29,Lait,Alimentaire,3,10.62,C005
T001454,2024-10-29,Riz,Alimentaire,2,5.68,C005
T001455,2024-04-06,Riz,Alimentaire,4,21.46,C001
T001455,2024-04-06,Bonbons,Snack,2,4.37,C001
T001457,2024-02-02,Chips,Snack,3,6.22,C006
T001457,2024-02-02,Lait,Alimentaire,2,11.76,C006
T001457,2024-02-02,Fromage,Alimentaire,1,3.96,C006
T001458,2024-04-04,Lait,Alimentaire,4,22.43,C010
T001458,2024-04-04,Pâtes,Alimentaire,4,23.78,C010
T001459,2024-12-29,Chips,Snack,3,6.04,C020
T001459,2024-12-29,Pâtes,Alimentaire,1,2.94,C020
T001459,2024-12-29,Riz,Alimentaire,1,3.7,C020
T001460,2024-05-13,Chips,Snack,1,3.92,C012
T001460,2024-05-13,Pâtes,Alimentaire,2,5.78,C012
T001460,2024-05-13,Pain,Alimentaire,1,2.95,C012
T001460,2024-05-13,Bonbons,Snack,2,6.14,C012
T001461,2024-06-21,Bonbons,Snack,1,3.31,C009
T001461,2024-06-21,Chocolat,Snack,3,7.05,C009
T001461,2024-06-21,Lait,Alimentaire,4,20.99,C009
T001462,2024-07-07,Jus,Boisson,1,2.05,C039
T001462,2024-07-07,Pain,Alimentaire,2,11.77,C039
T001463,2024-05-04,Chocolat,Snack,3,6.28,C015
T001463,2024-05-04,Lait,Alimentaire,4,18.46,C015
T001463,2024-05-04,Pâtes,Alimentaire,2,7.1,C015
T001463,2024-05-04,Fromage,Alimentaire,3,10.4,C015
T001464,2024-12-02,Pâtes,Alimentaire,1,2.46,C012
T001464,2024-12-02,Chips,Snack,4,6.81,C012
T001465,2024-05-23,Bonbons,Snack,3,9.89,C047
T001465,2024-05-23,Fromage,Alimentaire,3,10.79,C047
T001466,2024-05-25,Pâtes,Alimentaire,3,10.45,C008
T001466,2024-05-25,Riz,Alimentaire,2,6.22,C008
T001467,2024-03-01,Pâtes,Alimentaire,2,5.08,C025
T001468,2024-12-14,Fromage,Alimentaire,3,12.64,C040
T001469,2024-08-08,Pâtes,Alimentaire,3,7.46,C039
T001469,2024-08-08,Chocolat,Snack,2,7.22,C039
T001470,2024-04-21,Fromage,Alimentaire,3,13.2,C018
T001470,2024-04-21,Chocolat,Snack,1,2.68,C018
T001470,2024-04-21,Bonbons,Snack,2,3.03,C018
T001471,2024-12-05,Lait,Alimentaire,4,21.69,C016
T001473,2024-03-31,Chocolat,Snack,4,7.46,C002
T001473,2024-03-31,Bonbons,Snack,1,2.8,C002
T001473,2024-03-31,Fromage,Alimentaire,3,10.15,C002
T001474,2024-12-29,Riz,Alimentaire,2,11.88,C035
T001474,2024-12-29,Pain,Alimentaire,3,15.76,C035
T001475,2024-02-09,Bonbons,Snack,1,1.78,C049
T001475,2024-02-09,Pâtes,Alimentaire,2,10.43,C049
T001475,2024-02-09,Riz,Alimentaire,1,5.93,C049
T001475,2024-02-09,Pain,Alimentaire,4,20.23,C049
T001476,2024-08-28,Chocolat,Snack,3,4.7,C016
T001476,2024-08-28,Pain,Alimentaire,2,10.9,C016
T001476,2024-08-28,Soda,Boisson,3,5.55,C016
T001476,2024-08-28,Fromage,Alimentaire,1,5.66,C016
T001477,2024-05-25,Pain,Alimentaire,1,3.02,C016
T001477,2024-05-25,Lait,Alimentaire,4,9.42,C016
T001478,2024-10-17,Chocolat,Snack,1,3.23,C039
T001478,2024-10-17,Riz,Alimentaire,1,2.55,C039
T001479,2024-06-26,Fromage,Alimentaire,2,9.21,C037
T001481,2024-04-25,Pâtes,Alimentaire,4,21.54,C016
T001481,2024-04-25,Lait,Alimentaire,3,15.78,C016
T001481,2024-04-25,Chocolat,Snack,2,7.03,C016
T001482,2024-10-08,Chocolat,Snack,3,7.62,C029
T001482,2024-10-08,Lait,Alimentaire,1,2.26,C029
T001482,2024-10-08,Riz,Alimentaire,3,16.42,C029
T001482,2024-10-08,Chips,Snack,2,4.53,C029
T001482,2024-10-08,Fromage,Alimentaire,1,4.75,C029
T001483,2024-02-26,Chips,Snack,1,3.9,C040
T001483,2024-02-26,Pâtes,Alimentaire,1,4.73,C040
T001484,2024-04-25,Chocolat,Snack,4,7.49,C001
T001485,2024-06-02,Bière,Boisson,3,5.08,C048
T001485,2024-06-02,Soda,Boisson,1,1.52,C048
T001486,2024-12-03,Pain,Alimentaire,4,12.73,C003
T001486,2024-12-03,Fromage,Alimentaire,4,20.49,C003
T001486,2024-12-03,Pâtes,Alimentaire,2,9.61,C003
T001486,2024-12-03,Chips,Snack,2,5.61,C003
T001486,2024-12-03,Riz,Alimentaire,1,5.11,C003
T001486,2024-12-03,Lait,Alimentaire,3,9.85,C003
T001487,2024-03-22,Riz,Alimentaire,4,18.35,C004
T001488,2024-10-26,Chocolat,Snack,1,3.04,C045
T001488,2024-10-26,Pain,Alimentaire,3,7.15,C045
T001488,2024-10-26,Lait,Alimentaire,2,6.76,C045
T001489,2024-09-03,Lait,Alimentaire,4,13.11,C004
T001489,2024-09-03,Pain,Alimentaire,1,3.12,C004
T001490,2024-07-14,Lait,Alimentaire,3,17.01,C032
T001490,2024-07-14,Fromage,Alimentaire,1,2.39,C032
T001490,2024-07-14,Riz,Alimentaire,2,4.45,C032
T001490,2024-07-14,Pain,Alimentaire,3,16.37,C032
T001491,2024-06-13,Fromage,Alimentaire,2,11.34,C014
T001491,2024-06-13,Soda,Boisson,1,2.72,C014
T001491,2024-06-13,Jus,Boisson,2,2.73,C014
T001492,2024-07-28,Soda,Boisson,4,6.33,C014
T001492,2024-07-28,Jus,Boisson,3,5.56,C014
T001492,2024-07-28,Chocolat,Snack,3,11.16,C014
T001492,2024-07-28,Fromage,Alimentaire,3,7.01,C014
T001492,2024-07-28,Chips,Snack,1,3.69,C014
T001493,2024-11-12,Riz,Alimentaire,1,5.48,C011
T001493,2024-11-12,Fromage,Alimentaire,3,17.53,C011
T001494,2024-02-28,Fromage,Alimentaire,1,2.09,C034
T001494,2024-02-28,Chocolat,Snack,3,4.54,C034
T001495,2024-10-23,Bonbons,Snack,3,8.08,C015
T001495,2024-10-23,Pâtes,Alimentaire,3,9.3,C015
T001496,2024-04-03,Lait,Alimentaire,4,13.87,C039
T001496,2024-04-03,Riz,Alimentaire,1,3.35,C039
T001496,2024-04-03,Fromage,Alimentaire,4,8.7,C039
T001497,2024-05-06,Chips,Snack,3,7.68,C039
T001497,2024-05-06,Chocolat,Snack,4,6.91,C039
T001497,2024-05-06,Lait,Alimentaire,4,19.48,C039
T001497,2024-05-06,Pain,Alimentaire,2,6.89,C039
T001498,2024-02-12,Fromage,Alimentaire,1,3.37,C012
T001498,2024-02-12,Riz,Alimentaire,4,22.92,C012
T001499,2024-09-13,Fromage,Alimentaire,3,16.77,C014
T001501,2024-10-08,Chips,Snack,4,9.45,C035
T001501,2024-10-08,Fromage,Alimentaire,2,9.65,C035
T001501,2024-10-08,Riz,Alimentaire,2,11.83,C035
T001502,2024-01-20,Chocolat,Snack,3,11.76,C045
T001502,2024-01-20,Fromage,Alimentaire,4,17.66,C045
T001502,2024-01-20,Bonbons,Snack,1,2.11,C045
T001503,2024-10-04,Pain,Alimentaire,1,4.21,C032
T001504,2024-04-28,Pain,Alimentaire,4,17.92,C002
T001505,2024-03-11,Riz,Alimentaire,2,4.22,C003
T001506,2024-05-14,Chocolat,Snack,2,4.42,C045
T001506,2024-05-14,Riz,Alimentaire,3,16.58,C045
T001506,2024-05-14,Fromage,Alimentaire,1,2.71,C045
T001506,2024-05-14,Chips,Snack,2,5.39,C045
T001507,2024-06-06,Chips,Snack,4,7.21,C031
T001507,2024-06-06,Pain,Alimentaire,3,7.56,C031
T001507,2024-06-06,Bonbons,Snack,2,6.56,C031
T001508,2024-08-24,Bonbons,Snack,2,7.4,C008
T001508,2024-08-24,Jus,Boisson,2,4.54,C008
T001509,2024-02-04,Chips,Snack,1,2.18,C003
T001510,2024-06-21,Chocolat,Snack,2,3.04,C000
T001510,2024-06-21,Pâtes,Alimentaire,2,4.37,C000
T001510,2024-06-21,Riz,Alimentaire,1,4.11,C000
T001510,2024-06-21,Fromage,Alimentaire,2,10.25,C000
T001510,2024-06-21,Chips,Snack,4,12.27,C000
T001511,2024-02-25,Lait,Alimentaire,2,9.42,C016
T001512,2024-07-04,Lait,Alimentaire,1,2.62,C018
T001512,2024-07-04,Chocolat,Snack,4,14.92,C018
T001512,2024-07-04,Chips,Snack,2,6.42,C018
T001514,2024-10-08,Bonbons,Snack,1,3.47,C038
T001515,2024-03-24,Chips,Snack,4,12.57,C001
T001516,2024-11-26,Bonbons,Snack,3,10.72,C003
T001516,2024-11-26,Pain,Alimentaire,1,4.81,C003
T001516,2024-11-26,Chocolat,Snack,2,3.36,C003
T001516,2024-11-26,Pâtes,Alimentaire,3,13.55,C003
T001517,2024-07-19,Eau,Boisson,1,2.07,C028
T001517,2024-07-19,Pain,Alimentaire,2,9.6,C028
T001517,2024-07-19,Chocolat,Snack,3,9.98,C028
T001517,2024-07-19,Bière,Boisson,1,1.26,C028
T001517,2024-07-19,Pâtes,Alimentaire,1,5.61,C028
T001518,2024-05-25,Riz,Alimentaire,1,3.91,C004
T001518,2024-05-25,Fromage,Alimentaire,3,9.71,C004
T001519,2024-02-06,Fromage,Alimentaire,1,4.61,C015
T001520,2024-08-12,Chocolat,Snack,3,10.05,C018
T001520,2024-08-12,Eau,Boisson,1,1.22,C018
T001520,2024-08-12,Pain,Alimentaire,2,7.91,C018
T001520,2024-08-12,Lait,Alimentaire,3,17.44,C018
T001520,2024-08-12,Bonbons,Snack,3,9.92,C018
T001521,2024-02-08,Fromage,Alimentaire,4,18.89,C023
T001521,2024-02-08,Pain,Alimentaire,3,10.61,C023
T001521,2024-02-08,Chips,Snack,2,5.84,C023
T001521,2024-02-08,Bonbons,Snack,4,9.83,C023
T001521,2024-02-08,Lait,Alimentaire,4,8.81,C023
T001522,2024-02-27,Fromage,Alimentaire,3,6.35,C012
T001522,2024-02-27,Bonbons,Snack,1,3.79,C012
T001523,2024-05-09,Bonbons,Snack,4,9.16,C033
T001523,2024-05-09,Lait,Alimentaire,1,2.13,C033
T001523,2024-05-09,Fromage,Alimentaire,2,7.13,C033
T001523,2024-05-09,Chips,Snack,4,15.17,C033
